1,-209.85224105682886,216.3884668138599,1
1,13.866149263009277,186.85927179370316,1
1,29.87915263664968,-2.8000748191267633,-1
1,-88.976606566893,114.62705441506574,1
1,-20.862510263417505,-142.87405743769705,-1
1,-132.16567932024992,27.96768249345763,1
1,34.64823216258492,-153.44261334225124,-1
1,156.5186236861215,-194.4385590624164,-1
1,-19.077024697527747,151.1537700295952,1
1,-74.19128372293409,-125.9342189778821,-1
1,128.08677267821446,130.62229873188858,1
1,-39.13444747741991,133.64084409046916,1
1,249.64615915521046,-184.24152556458705,-1
1,-82.35570514367711,66.25056549301206,1
1,177.41853656651318,139.420723667976,1
1,-187.4292368071665,-14.510320749516922,1
1,-72.07135585572323,-158.55959197969966,-1
1,-190.62637299856095,-22.312692092444507,1
1,120.45952304160915,58.34258410780592,-1
1,138.3463714620397,67.69654594069397,-1
1,-55.84885204465857,229.02672482247948,1
1,178.21376162859895,-105.87040257509,-1
1,122.8492622711018,213.8165702688243,1
1,209.99125625249252,51.2221489933587,-1
1,-17.607015817370183,-126.64295589863906,-1
1,226.7162593056816,-31.251504729990103,-1
1,198.65913346475702,-236.73167102319525,-1
1,-127.50965841177808,43.68136550084557,1
1,-5.159918981979416,238.77552313939304,1
1,86.9584941164531,21.256700143499643,-1
1,90.48653398043984,-183.9893922354427,-1
1,226.49658280339378,-163.87366698892947,-1
1,-89.44617790576658,-51.13418822462285,-1
1,77.60240625094752,-30.514166112993024,-1
1,206.88966013281146,121.31854168764926,1
1,-241.26500465758784,61.11495684472385,1
1,161.28910205205597,-152.48119761818785,-1
1,-3.1383081052220803,221.89040008492987,1
1,-63.00654609812477,-158.9530657252452,-1
1,179.00074074961475,-107.08807327695092,-1
1,-12.319896738866674,-70.51481393954322,-1
1,68.72911578820657,-112.1696148372013,-1
1,-97.11277254715179,-205.2958671617388,-1
1,242.84859126088702,-239.85007954335762,-1
1,-33.39184420946523,213.9296497454347,1
1,-74.98175659051375,9.35406253787562,1
1,-17.648245057535433,-97.52725245181344,-1
1,-209.53982658533687,-168.45959847121446,-1
1,184.89552476041052,-110.05565094353815,-1
1,-1.7174897725059566,200.35653264766137,1
1,40.704322693378174,-20.381853433535554,-1
1,-228.26472682304154,-218.3232131117897,-1
1,168.05116498723947,26.750174274797075,-1
1,-143.7998849303263,-152.12714187131476,-1
1,142.45656207220418,173.28130936761596,1
1,-113.05788729946786,24.036159466664174,1
1,211.76990563547946,220.90804070744787,1
1,-63.31574257754497,206.6321463972173,1
1,-228.33635105563454,0.1065607177238519,1
1,245.8633305942862,50.91217013185593,-1
1,92.8760061397009,233.65533966576106,1
1,-50.72707823023066,114.70960088122615,1
1,-110.22113484070161,148.94496246929117,1
1,-182.16888639293597,132.07372444372044,1
1,-25.466252596908532,-56.85119467959237,-1
1,-209.37794134999504,153.9387774863735,1
1,-248.84071729966806,-165.19897550634317,-1
1,194.9327717206407,-14.23111656065683,-1
1,93.66857476206133,249.41129288094015,1
1,-81.28730499588232,72.30469051793642,1
1,-168.7857091668505,-82.74306118212772,-1
1,-248.3005879055238,-49.99456001695063,1
1,-46.47555218797049,148.2929177121345,1
1,-200.2729319069088,-82.01295975759331,1
1,150.81395261767204,-74.27609092901344,-1
1,229.6338522247014,-60.56577054295471,-1
1,68.69961613153873,130.85744139009967,1
1,175.06213078580498,154.0129853652573,1
1,219.95871216936655,137.1275806647505,1
1,33.724393737582204,33.38419402196098,1
1,13.002647098236423,106.40671164601008,1
1,-100.26427751598916,-150.01872166224712,-1
1,189.42415180171878,-236.2246460201388,-1
1,138.38671593361107,36.89712153154443,-1
1,-181.88439467258294,170.15441239878584,1
1,20.108656114716496,168.63043247354943,1
1,-122.70911128288398,-248.5809454391943,-1
1,70.73880107344979,-93.08311949971593,-1
1,-93.51649413875762,-102.75473556165605,-1
1,19.69584149555044,45.1303815334482,1
1,38.925297843280305,51.105049521494436,1
1,-234.7715889842938,62.068824786814105,1
1,176.95670622907755,-174.46112213158005,-1
1,48.07821882663376,46.17694566634128,1
1,67.57341580165485,-108.97227486206879,-1
1,-27.34298689557835,-57.58726233057172,-1
1,-40.93526605351582,153.56866320372927,1
1,-104.8366549881668,217.47099023251167,1
1,-141.1445178744902,169.92545547002084,1
